年,月,日,品目コード,品目名,都市コード,都市名,価格
2021,11,22,31900,ねぎ,4001,北九州市,413
2021,11,24,31900,ねぎ,4001,北九州市,401
2021,11,25,31900,ねぎ,4001,北九州市,403
2021,11,26,31900,ねぎ,4001,北九州市,394
2021,11,27,31900,ねぎ,4001,北九州市,397
2021,11,29,31900,ねぎ,4001,北九州市,416
2021,11,30,31900,ねぎ,4001,北九州市,410
2021,11,22,31900,ねぎ,4002,福岡市,447
2021,11,24,31900,ねぎ,4002,福岡市,443
2021,11,25,31900,ねぎ,4002,福岡市,439
2021,11,26,31900,ねぎ,4002,福岡市,381
2021,11,27,31900,ねぎ,4002,福岡市,432
2021,11,29,31900,ねぎ,4002,福岡市,429
2021,11,30,31900,ねぎ,4002,福岡市,449
2021,11,22,31900,ねぎ,4701,沖縄県,448
2021,11,25,31900,ねぎ,4701,沖縄県,374
2021,11,26,31900,ねぎ,4701,沖縄県,391
2021,11,27,31900,ねぎ,4701,沖縄県,458
2021,11,29,31900,ねぎ,4701,沖縄県,311
2021,11,30,31900,ねぎ,4701,沖縄県,332
2021,11,22,31900,ねぎ,5101,札幌市,259
2021,11,24,31900,ねぎ,5101,札幌市,265
2021,11,25,31900,ねぎ,5101,札幌市,250
2021,11,26,31900,ねぎ,5101,札幌市,266
2021,11,27,31900,ねぎ,5101,札幌市,252
2021,11,29,31900,ねぎ,5101,札幌市,279
2021,11,30,31900,ねぎ,5101,札幌市,263
2021,11,22,32300,ふき,0401,仙台市,478
2021,11,24,32300,ふき,0401,仙台市,468
2021,11,26,32300,ふき,0401,仙台市,508
2021,11,27,32300,ふき,0401,仙台市,415
2021,11,29,32300,ふき,0401,仙台市,621
2021,11,30,32300,ふき,0401,仙台市,626
2021,11,22,32300,ふき,1301,東京都,362
2021,11,24,32300,ふき,1301,東京都,312
2021,11,25,32300,ふき,1301,東京都,347
2021,11,26,32300,ふき,1301,東京都,352
2021,11,27,32300,ふき,1301,東京都,330
2021,11,29,32300,ふき,1301,東京都,389
2021,11,30,32300,ふき,1301,東京都,403
2021,11,22,32300,ふき,1401,横浜市,334
2021,11,25,32300,ふき,1401,横浜市,321
2021,11,26,32300,ふき,1401,横浜市,309
2021,11,27,32300,ふき,1401,横浜市,391
2021,11,29,32300,ふき,1401,横浜市,386
2021,11,30,32300,ふき,1401,横浜市,499
2021,11,22,32300,ふき,1701,金沢市,351
2021,11,24,32300,ふき,1701,金沢市,68
2021,11,25,32300,ふき,1701,金沢市,261
2021,11,26,32300,ふき,1701,金沢市,266
2021,11,27,32300,ふき,1701,金沢市,274
2021,11,29,32300,ふき,1701,金沢市,274
2021,11,30,32300,ふき,1701,金沢市,273
2021,11,22,32300,ふき,2301,名古屋市,262
2021,11,24,32300,ふき,2301,名古屋市,213
2021,11,25,32300,ふき,2301,名古屋市,240
2021,11,26,32300,ふき,2301,名古屋市,216
2021,11,27,32300,ふき,2301,名古屋市,216
2021,11,29,32300,ふき,2301,名古屋市,222
2021,11,30,32300,ふき,2301,名古屋市,213
2021,11,22,32300,ふき,2601,京都市,412
2021,11,24,32300,ふき,2601,京都市,396
2021,11,25,32300,ふき,2601,京都市,351
2021,11,26,32300,ふき,2601,京都市,390
2021,11,27,32300,ふき,2601,京都市,291
2021,11,29,32300,ふき,2601,京都市,432
2021,11,30,32300,ふき,2601,京都市,255
2021,11,22,32300,ふき,2701,大阪市,301
2021,11,24,32300,ふき,2701,大阪市,287
2021,11,25,32300,ふき,2701,大阪市,313
2021,11,26,32300,ふき,2701,大阪市,297
2021,11,27,32300,ふき,2701,大阪市,273
2021,11,29,32300,ふき,2701,大阪市,273
2021,11,30,32300,ふき,2701,大阪市,249
2021,11,22,32300,ふき,2801,神戸市,323
2021,11,25,32300,ふき,2801,神戸市,288
2021,11,26,32300,ふき,2801,神戸市,306
2021,11,27,32300,ふき,2801,神戸市,306
2021,11,29,32300,ふき,2801,神戸市,294
2021,11,30,32300,ふき,2801,神戸市,304
2021,11,22,32300,ふき,3401,広島市,299
2021,11,24,32300,ふき,3401,広島市,316
2021,11,25,32300,ふき,3401,広島市,342
2021,11,26,32300,ふき,3401,広島市,328
2021,11,27,32300,ふき,3401,広島市,324
2021,11,29,32300,ふき,3401,広島市,322
2021,11,30,32300,ふき,3401,広島市,325
2021,11,22,32300,ふき,3701,高松市,253
2021,11,24,32300,ふき,3701,高松市,229
2021,11,25,32300,ふき,3701,高松市,200
2021,11,26,32300,ふき,3701,高松市,188
2021,11,27,32300,ふき,3701,高松市,276
2021,11,29,32300,ふき,3701,高松市,265
2021,11,30,32300,ふき,3701,高松市,317
2021,11,24,32300,ふき,4001,北九州市,1296
2021,11,26,32300,ふき,4001,北九州市,1224
2021,11,29,32300,ふき,4001,北九州市,1370
2021,11,30,32300,ふき,4001,北九州市,1123
2021,11,22,32400,うど,0401,仙台市,1080
2021,11,22,32400,うど,1301,東京都,738
2021,11,25,32400,うど,1301,東京都,738
2021,11,30,32400,うど,1301,東京都,747
2021,11,22,32400,うど,1701,金沢市,1367
2021,11,25,32400,うど,1701,金沢市,1533
2021,11,22,32400,うど,2601,京都市,2160
2021,11,24,32400,うど,2601,京都市,2160
2021,11,26,32400,うど,2601,京都市,2396
2021,11,24,32400,うど,3401,広島市,945
2021,11,25,32400,うど,4002,福岡市,1015
2021,11,26,32400,うど,4002,福岡市,1103
2021,11,22,32500,みつば,0401,仙台市,604
2021,11,24,32500,みつば,0401,仙台市,591
2021,11,25,32500,みつば,0401,仙台市,594
2021,11,26,32500,みつば,0401,仙台市,575
2021,11,27,32500,みつば,0401,仙台市,614
2021,11,29,32500,みつば,0401,仙台市,576
2021,11,30,32500,みつば,0401,仙台市,604
2021,11,22,32500,みつば,1301,東京都,480
2021,11,24,32500,みつば,1301,東京都,443
2021,11,25,32500,みつば,1301,東京都,441
2021,11,26,32500,みつば,1301,東京都,442
2021,11,27,32500,みつば,1301,東京都,411
2021,11,29,32500,みつば,1301,東京都,466
2021,11,30,32500,みつば,1301,東京都,447
2021,11,22,32500,みつば,1401,横浜市,388
2021,11,24,32500,みつば,1401,横浜市,377
2021,11,25,32500,みつば,1401,横浜市,394
2021,11,26,32500,みつば,1401,横浜市,367
2021,11,27,32500,みつば,1401,横浜市,360
2021,11,29,32500,みつば,1401,横浜市,417
2021,11,30,32500,みつば,1401,横浜市,387
2021,11,22,32500,みつば,1701,金沢市,591
2021,11,24,32500,みつば,1701,金沢市,544
2021,11,25,32500,みつば,1701,金沢市,588
2021,11,26,32500,みつば,1701,金沢市,567
2021,11,27,32500,みつば,1701,金沢市,599
2021,11,29,32500,みつば,1701,金沢市,564
2021,11,30,32500,みつば,1701,金沢市,576
2021,11,22,32500,みつば,2301,名古屋市,431
2021,11,24,32500,みつば,2301,名古屋市,446
2021,11,25,32500,みつば,2301,名古屋市,414
2021,11,26,32500,みつば,2301,名古屋市,444
2021,11,27,32500,みつば,2301,名古屋市,454
2021,11,29,32500,みつば,2301,名古屋市,442
2021,11,30,32500,みつば,2301,名古屋市,442
2021,11,22,32500,みつば,2601,京都市,884
2021,11,24,32500,みつば,2601,京都市,784
2021,11,25,32500,みつば,2601,京都市,737
2021,11,26,32500,みつば,2601,京都市,769
2021,11,27,32500,みつば,2601,京都市,891
2021,11,29,32500,みつば,2601,京都市,820
2021,11,30,32500,みつば,2601,京都市,916
2021,11,22,32500,みつば,2701,大阪市,533
2021,11,24,32500,みつば,2701,大阪市,529
2021,11,25,32500,みつば,2701,大阪市,488
2021,11,26,32500,みつば,2701,大阪市,524
2021,11,27,32500,みつば,2701,大阪市,530
2021,11,29,32500,みつば,2701,大阪市,541
2021,11,30,32500,みつば,2701,大阪市,517
2021,11,22,32500,みつば,2801,神戸市,622
2021,11,24,32500,みつば,2801,神戸市,670
2021,11,25,32500,みつば,2801,神戸市,605
2021,11,26,32500,みつば,2801,神戸市,598
2021,11,27,32500,みつば,2801,神戸市,614
2021,11,29,32500,みつば,2801,神戸市,643
2021,11,30,32500,みつば,2801,神戸市,633
2021,11,22,32500,みつば,3401,広島市,517
2021,11,24,32500,みつば,3401,広島市,561
2021,11,25,32500,みつば,3401,広島市,498
2021,11,26,32500,みつば,3401,広島市,792
2021,11,27,32500,みつば,3401,広島市,605
2021,11,29,32500,みつば,3401,広島市,649
2021,11,30,32500,みつば,3401,広島市,835
2021,11,22,32500,みつば,3701,高松市,847
2021,11,24,32500,みつば,3701,高松市,801
2021,11,25,32500,みつば,3701,高松市,762
2021,11,26,32500,みつば,3701,高松市,906
2021,11,27,32500,みつば,3701,高松市,797
2021,11,29,32500,みつば,3701,高松市,913
2021,11,30,32500,みつば,3701,高松市,747
2021,11,22,32500,みつば,4001,北九州市,476
2021,11,24,32500,みつば,4001,北九州市,446
2021,11,25,32500,みつば,4001,北九州市,434
2021,11,26,32500,みつば,4001,北九州市,458
2021,11,27,32500,みつば,4001,北九州市,450
2021,11,29,32500,みつば,4001,北九州市,426
2021,11,30,32500,みつば,4001,北九州市,425
2021,11,22,32500,みつば,4002,福岡市,500
2021,11,24,32500,みつば,4002,福岡市,441
2021,11,25,32500,みつば,4002,福岡市,464
2021,11,26,32500,みつば,4002,福岡市,440
2021,11,27,32500,みつば,4002,福岡市,376
2021,11,29,32500,みつば,4002,福岡市,399
2021,11,30,32500,みつば,4002,福岡市,452
2021,11,22,32500,みつば,4701,沖縄県,762
2021,11,25,32500,みつば,4701,沖縄県,742
2021,11,26,32500,みつば,4701,沖縄県,717
2021,11,27,32500,みつば,4701,沖縄県,772
2021,11,29,32500,みつば,4701,沖縄県,772
2021,11,30,32500,みつば,4701,沖縄県,796
2021,11,22,32500,みつば,5101,札幌市,720
2021,11,24,32500,みつば,5101,札幌市,658
2021,11,25,32500,みつば,5101,札幌市,721
2021,11,26,32500,みつば,5101,札幌市,693
2021,11,27,32500,みつば,5101,札幌市,718
2021,11,29,32500,みつば,5101,札幌市,687
2021,11,30,32500,みつば,5101,札幌市,705
2021,11,22,32600,しゅんぎく,0401,仙台市,460
2021,11,24,32600,しゅんぎく,0401,仙台市,521
2021,11,25,32600,しゅんぎく,0401,仙台市,535
2021,11,26,32600,しゅんぎく,0401,仙台市,539
2021,11,27,32600,しゅんぎく,0401,仙台市,535
2021,11,29,32600,しゅんぎく,0401,仙台市,558
2021,11,30,32600,しゅんぎく,0401,仙台市,554
2021,11,22,32600,しゅんぎく,1301,東京都,460
2021,11,24,32600,しゅんぎく,1301,東京都,455
2021,11,25,32600,しゅんぎく,1301,東京都,435
2021,11,26,32600,しゅんぎく,1301,東京都,437
2021,11,27,32600,しゅんぎく,1301,東京都,437
2021,11,29,32600,しゅんぎく,1301,東京都,459
2021,11,30,32600,しゅんぎく,1301,東京都,465
2021,11,22,32600,しゅんぎく,1401,横浜市,459
2021,11,24,32600,しゅんぎく,1401,横浜市,433
2021,11,25,32600,しゅんぎく,1401,横浜市,440
2021,11,26,32600,しゅんぎく,1401,横浜市,434
2021,11,27,32600,しゅんぎく,1401,横浜市,430
2021,11,29,32600,しゅんぎく,1401,横浜市,434
2021,11,30,32600,しゅんぎく,1401,横浜市,434
2021,11,22,32600,しゅんぎく,1701,金沢市,692
2021,11,24,32600,しゅんぎく,1701,金沢市,535
2021,11,25,32600,しゅんぎく,1701,金沢市,618
2021,11,26,32600,しゅんぎく,1701,金沢市,598
2021,11,27,32600,しゅんぎく,1701,金沢市,662
2021,11,29,32600,しゅんぎく,1701,金沢市,596
2021,11,30,32600,しゅんぎく,1701,金沢市,682
2021,11,22,32600,しゅんぎく,2301,名古屋市,554
2021,11,24,32600,しゅんぎく,2301,名古屋市,545
2021,11,25,32600,しゅんぎく,2301,名古屋市,564
2021,11,26,32600,しゅんぎく,2301,名古屋市,469
2021,11,27,32600,しゅんぎく,2301,名古屋市,498
2021,11,29,32600,しゅんぎく,2301,名古屋市,482
2021,11,30,32600,しゅんぎく,2301,名古屋市,479
2021,11,22,32600,しゅんぎく,2601,京都市,581
2021,11,24,32600,しゅんぎく,2601,京都市,509
2021,11,25,32600,しゅんぎく,2601,京都市,445
2021,11,26,32600,しゅんぎく,2601,京都市,414
2021,11,27,32600,しゅんぎく,2601,京都市,498
2021,11,29,32600,しゅんぎく,2601,京都市,478
2021,11,30,32600,しゅんぎく,2601,京都市,538
2021,11,22,32600,しゅんぎく,2701,大阪市,466
2021,11,24,32600,しゅんぎく,2701,大阪市,453
2021,11,25,32600,しゅんぎく,2701,大阪市,455
2021,11,26,32600,しゅんぎく,2701,大阪市,465
2021,11,27,32600,しゅんぎく,2701,大阪市,480
2021,11,29,32600,しゅんぎく,2701,大阪市,520
2021,11,30,32600,しゅんぎく,2701,大阪市,487
2021,11,22,32600,しゅんぎく,2801,神戸市,534
2021,11,24,32600,しゅんぎく,2801,神戸市,577
2021,11,25,32600,しゅんぎく,2801,神戸市,534
2021,11,26,32600,しゅんぎく,2801,神戸市,544
2021,11,27,32600,しゅんぎく,2801,神戸市,557
2021,11,29,32600,しゅんぎく,2801,神戸市,551
2021,11,30,32600,しゅんぎく,2801,神戸市,501
2021,11,22,32600,しゅんぎく,3401,広島市,845
2021,11,24,32600,しゅんぎく,3401,広島市,786
2021,11,25,32600,しゅんぎく,3401,広島市,680
2021,11,26,32600,しゅんぎく,3401,広島市,505
2021,11,27,32600,しゅんぎく,3401,広島市,547
2021,11,29,32600,しゅんぎく,3401,広島市,636
2021,11,30,32600,しゅんぎく,3401,広島市,645
2021,11,22,32600,しゅんぎく,3701,高松市,599
2021,11,24,32600,しゅんぎく,3701,高松市,504
2021,11,25,32600,しゅんぎく,3701,高松市,456
2021,11,26,32600,しゅんぎく,3701,高松市,454
2021,11,27,32600,しゅんぎく,3701,高松市,265
2021,11,29,32600,しゅんぎく,3701,高松市,384
2021,11,30,32600,しゅんぎく,3701,高松市,313
2021,11,22,32600,しゅんぎく,4001,北九州市,773
2021,11,24,32600,しゅんぎく,4001,北九州市,770
2021,11,25,32600,しゅんぎく,4001,北九州市,674
2021,11,26,32600,しゅんぎく,4001,北九州市,711
2021,11,27,32600,しゅんぎく,4001,北九州市,786
2021,11,29,32600,しゅんぎく,4001,北九州市,724
2021,11,30,32600,しゅんぎく,4001,北九州市,973
2021,11,22,32600,しゅんぎく,4002,福岡市,622
2021,11,24,32600,しゅんぎく,4002,福岡市,601
2021,11,25,32600,しゅんぎく,4002,福岡市,596
2021,11,26,32600,しゅんぎく,4002,福岡市,557
2021,11,27,32600,しゅんぎく,4002,福岡市,568
2021,11,29,32600,しゅんぎく,4002,福岡市,579
2021,11,30,32600,しゅんぎく,4002,福岡市,552
2021,11,22,32600,しゅんぎく,4701,沖縄県,1137
2021,11,25,32600,しゅんぎく,4701,沖縄県,984
2021,11,27,32600,しゅんぎく,4701,沖縄県,610
2021,11,29,32600,しゅんぎく,4701,沖縄県,593
2021,11,30,32600,しゅんぎく,4701,沖縄県,658
2021,11,22,32600,しゅんぎく,5101,札幌市,657
2021,11,24,32600,しゅんぎく,5101,札幌市,680
2021,11,25,32600,しゅんぎく,5101,札幌市,693
2021,11,26,32600,しゅんぎく,5101,札幌市,653
2021,11,27,32600,しゅんぎく,5101,札幌市,671
2021,11,29,32600,しゅんぎく,5101,札幌市,717
2021,11,30,32600,しゅんぎく,5101,札幌市,696
2021,11,22,32800,にら,0401,仙台市,830
2021,11,24,32800,にら,0401,仙台市,794
2021,11,25,32800,にら,0401,仙台市,802
2021,11,26,32800,にら,0401,仙台市,810
2021,11,27,32800,にら,0401,仙台市,796
2021,11,29,32800,にら,0401,仙台市,790
2021,11,30,32800,にら,0401,仙台市,807
2021,11,22,32800,にら,1301,東京都,809
2021,11,24,32800,にら,1301,東京都,784
2021,11,25,32800,にら,1301,東京都,767
2021,11,26,32800,にら,1301,東京都,774
2021,11,27,32800,にら,1301,東京都,771
2021,11,29,32800,にら,1301,東京都,790
2021,11,30,32800,にら,1301,東京都,777
2021,11,22,32800,にら,1401,横浜市,780
2021,11,24,32800,にら,1401,横浜市,798
2021,11,25,32800,にら,1401,横浜市,760
2021,11,26,32800,にら,1401,横浜市,785
2021,11,27,32800,にら,1401,横浜市,787
2021,11,29,32800,にら,1401,横浜市,816
2021,11,30,32800,にら,1401,横浜市,786
2021,11,22,32800,にら,1701,金沢市,859
2021,11,24,32800,にら,1701,金沢市,852
2021,11,25,32800,にら,1701,金沢市,819
2021,11,26,32800,にら,1701,金沢市,834
2021,11,27,32800,にら,1701,金沢市,830
2021,11,29,32800,にら,1701,金沢市,835
2021,11,30,32800,にら,1701,金沢市,825
2021,11,22,32800,にら,2301,名古屋市,801
2021,11,24,32800,にら,2301,名古屋市,798
2021,11,25,32800,にら,2301,名古屋市,807
2021,11,26,32800,にら,2301,名古屋市,799
2021,11,27,32800,にら,2301,名古屋市,803
2021,11,29,32800,にら,2301,名古屋市,795
2021,11,30,32800,にら,2301,名古屋市,806
2021,11,22,32800,にら,2601,京都市,758
2021,11,24,32800,にら,2601,京都市,749
2021,11,25,32800,にら,2601,京都市,733
2021,11,26,32800,にら,2601,京都市,731
2021,11,27,32800,にら,2601,京都市,765
2021,11,29,32800,にら,2601,京都市,735
2021,11,30,32800,にら,2601,京都市,770
2021,11,22,32800,にら,2701,大阪市,740
2021,11,24,32800,にら,2701,大阪市,736
2021,11,25,32800,にら,2701,大阪市,741
2021,11,26,32800,にら,2701,大阪市,728
2021,11,27,32800,にら,2701,大阪市,739
2021,11,29,32800,にら,2701,大阪市,739
2021,11,30,32800,にら,2701,大阪市,747
2021,11,22,32800,にら,2801,神戸市,879
2021,11,24,32800,にら,2801,神戸市,849
2021,11,25,32800,にら,2801,神戸市,844
2021,11,26,32800,にら,2801,神戸市,881
2021,11,27,32800,にら,2801,神戸市,886
2021,11,29,32800,にら,2801,神戸市,870
2021,11,30,32800,にら,2801,神戸市,860
2021,11,22,32800,にら,3401,広島市,771
2021,11,24,32800,にら,3401,広島市,745
2021,11,25,32800,にら,3401,広島市,765
2021,11,26,32800,にら,3401,広島市,751
2021,11,27,32800,にら,3401,広島市,752
2021,11,29,32800,にら,3401,広島市,752
2021,11,30,32800,にら,3401,広島市,739
2021,11,22,32800,にら,3701,高松市,794
2021,11,24,32800,にら,3701,高松市,778
2021,11,25,32800,にら,3701,高松市,801
2021,11,26,32800,にら,3701,高松市,755
2021,11,27,32800,にら,3701,高松市,767
2021,11,29,32800,にら,3701,高松市,777
2021,11,30,32800,にら,3701,高松市,777
2021,11,22,32800,にら,4001,北九州市,646
2021,11,24,32800,にら,4001,北九州市,634
2021,11,25,32800,にら,4001,北九州市,646
2021,11,26,32800,にら,4001,北九州市,643
2021,11,27,32800,にら,4001,北九州市,649
2021,11,29,32800,にら,4001,北九州市,636
2021,11,30,32800,にら,4001,北九州市,639
2021,11,22,32800,にら,4002,福岡市,592
2021,11,24,32800,にら,4002,福岡市,578
2021,11,25,32800,にら,4002,福岡市,579
2021,11,26,32800,にら,4002,福岡市,609
2021,11,27,32800,にら,4002,福岡市,623
2021,11,29,32800,にら,4002,福岡市,610
2021,11,30,32800,にら,4002,福岡市,630
2021,11,22,32800,にら,4701,沖縄県,802
2021,11,25,32800,にら,4701,沖縄県,836
2021,11,26,32800,にら,4701,沖縄県,790
2021,11,27,32800,にら,4701,沖縄県,770
2021,11,29,32800,にら,4701,沖縄県,807
2021,11,30,32800,にら,4701,沖縄県,765
2021,11,22,32800,にら,5101,札幌市,1007
2021,11,24,32800,にら,5101,札幌市,921
2021,11,25,32800,にら,5101,札幌市,967
2021,11,26,32800,にら,5101,札幌市,890
2021,11,27,32800,にら,5101,札幌市,926
2021,11,29,32800,にら,5101,札幌市,884
2021,11,30,32800,にら,5101,札幌市,922
2021,11,22,32900,セルリー,0401,仙台市,226
2021,11,24,32900,セルリー,0401,仙台市,219
2021,11,25,32900,セルリー,0401,仙台市,225
2021,11,26,32900,セルリー,0401,仙台市,225
2021,11,27,32900,セルリー,0401,仙台市,205
2021,11,29,32900,セルリー,0401,仙台市,199
2021,11,30,32900,セルリー,0401,仙台市,209
2021,11,22,32900,セルリー,1301,東京都,173
2021,11,24,32900,セルリー,1301,東京都,189
2021,11,25,32900,セルリー,1301,東京都,173
2021,11,26,32900,セルリー,1301,東京都,167
2021,11,27,32900,セルリー,1301,東京都,160
2021,11,29,32900,セルリー,1301,東京都,158
2021,11,30,32900,セルリー,1301,東京都,153
2021,11,22,32900,セルリー,1401,横浜市,196
2021,11,24,32900,セルリー,1401,横浜市,200
2021,11,25,32900,セルリー,1401,横浜市,179
2021,11,26,32900,セルリー,1401,横浜市,175
2021,11,27,32900,セルリー,1401,横浜市,161
2021,11,29,32900,セルリー,1401,横浜市,155
2021,11,30,32900,セルリー,1401,横浜市,153
2021,11,22,32900,セルリー,1701,金沢市,189
2021,11,24,32900,セルリー,1701,金沢市,175
2021,11,25,32900,セルリー,1701,金沢市,198
2021,11,26,32900,セルリー,1701,金沢市,204
2021,11,27,32900,セルリー,1701,金沢市,199
2021,11,29,32900,セルリー,1701,金沢市,186
2021,11,30,32900,セルリー,1701,金沢市,202
2021,11,22,32900,セルリー,2301,名古屋市,189
2021,11,24,32900,セルリー,2301,名古屋市,200
2021,11,25,32900,セルリー,2301,名古屋市,197
2021,11,26,32900,セルリー,2301,名古屋市,183
2021,11,27,32900,セルリー,2301,名古屋市,194
2021,11,29,32900,セルリー,2301,名古屋市,182
2021,11,30,32900,セルリー,2301,名古屋市,171
2021,11,22,32900,セルリー,2601,京都市,241
2021,11,24,32900,セルリー,2601,京都市,247
2021,11,25,32900,セルリー,2601,京都市,221
2021,11,26,32900,セルリー,2601,京都市,272
2021,11,27,32900,セルリー,2601,京都市,214
2021,11,29,32900,セルリー,2601,京都市,208
2021,11,30,32900,セルリー,2601,京都市,205
2021,11,22,32900,セルリー,2701,大阪市,210
2021,11,24,32900,セルリー,2701,大阪市,224
2021,11,25,32900,セルリー,2701,大阪市,221
2021,11,26,32900,セルリー,2701,大阪市,210
2021,11,27,32900,セルリー,2701,大阪市,211
2021,11,29,32900,セルリー,2701,大阪市,215
2021,11,30,32900,セルリー,2701,大阪市,203
2021,11,22,32900,セルリー,2801,神戸市,254
2021,11,24,32900,セルリー,2801,神戸市,267
2021,11,25,32900,セルリー,2801,神戸市,255
2021,11,26,32900,セルリー,2801,神戸市,259
2021,11,27,32900,セルリー,2801,神戸市,260
2021,11,29,32900,セルリー,2801,神戸市,227
2021,11,30,32900,セルリー,2801,神戸市,274
2021,11,22,32900,セルリー,3401,広島市,273
2021,11,24,32900,セルリー,3401,広島市,256
2021,11,25,32900,セルリー,3401,広島市,265
2021,11,26,32900,セルリー,3401,広島市,269
2021,11,27,32900,セルリー,3401,広島市,266
2021,11,29,32900,セルリー,3401,広島市,269
2021,11,30,32900,セルリー,3401,広島市,257
2021,11,22,32900,セルリー,3701,高松市,294
2021,11,24,32900,セルリー,3701,高松市,316
2021,11,25,32900,セルリー,3701,高松市,288
2021,11,26,32900,セルリー,3701,高松市,256
2021,11,27,32900,セルリー,3701,高松市,302
2021,11,29,32900,セルリー,3701,高松市,287
2021,11,30,32900,セルリー,3701,高松市,300
2021,11,22,32900,セルリー,4001,北九州市,257
2021,11,24,32900,セルリー,4001,北九州市,256
2021,11,25,32900,セルリー,4001,北九州市,266
2021,11,26,32900,セルリー,4001,北九州市,259
2021,11,27,32900,セルリー,4001,北九州市,260
2021,11,29,32900,セルリー,4001,北九州市,252
2021,11,30,32900,セルリー,4001,北九州市,231
2021,11,22,32900,セルリー,4002,福岡市,258
2021,11,24,32900,セルリー,4002,福岡市,259
2021,11,25,32900,セルリー,4002,福岡市,256
2021,11,26,32900,セルリー,4002,福岡市,262
2021,11,27,32900,セルリー,4002,福岡市,266
2021,11,29,32900,セルリー,4002,福岡市,247
2021,11,30,32900,セルリー,4002,福岡市,250
2021,11,22,32900,セルリー,4701,沖縄県,293
2021,11,25,32900,セルリー,4701,沖縄県,268
2021,11,26,32900,セルリー,4701,沖縄県,229
2021,11,27,32900,セルリー,4701,沖縄県,355
2021,11,29,32900,セルリー,4701,沖縄県,283
2021,11,30,32900,セルリー,4701,沖縄県,251
2021,11,22,32900,セルリー,5101,札幌市,149
2021,11,24,32900,セルリー,5101,札幌市,190
2021,11,25,32900,セルリー,5101,札幌市,189
2021,11,26,32900,セルリー,5101,札幌市,170
2021,11,27,32900,セルリー,5101,札幌市,165
2021,11,29,32900,セルリー,5101,札幌市,237
2021,11,30,32900,セルリー,5101,札幌市,197
2021,11,22,33100,アスパラガス,0401,仙台市,700
2021,11,24,33100,アスパラガス,0401,仙台市,692
2021,11,25,33100,アスパラガス,0401,仙台市,673
2021,11,26,33100,アスパラガス,0401,仙台市,842
2021,11,27,33100,アスパラガス,0401,仙台市,679
2021,11,29,33100,アスパラガス,0401,仙台市,751
2021,11,30,33100,アスパラガス,0401,仙台市,700
2021,11,22,33100,アスパラガス,1301,東京都,764
2021,11,24,33100,アスパラガス,1301,東京都,774
2021,11,25,33100,アスパラガス,1301,東京都,747
2021,11,26,33100,アスパラガス,1301,東京都,750
2021,11,27,33100,アスパラガス,1301,東京都,740
2021,11,29,33100,アスパラガス,1301,東京都,798
2021,11,30,33100,アスパラガス,1301,東京都,798
2021,11,22,33100,アスパラガス,1401,横浜市,709
2021,11,24,33100,アスパラガス,1401,横浜市,708
2021,11,25,33100,アスパラガス,1401,横浜市,681
2021,11,26,33100,アスパラガス,1401,横浜市,699
2021,11,27,33100,アスパラガス,1401,横浜市,633
2021,11,29,33100,アスパラガス,1401,横浜市,693
2021,11,30,33100,アスパラガス,1401,横浜市,705
2021,11,22,33100,アスパラガス,1701,金沢市,797
2021,11,24,33100,アスパラガス,1701,金沢市,724
2021,11,25,33100,アスパラガス,1701,金沢市,762
2021,11,26,33100,アスパラガス,1701,金沢市,755
2021,11,27,33100,アスパラガス,1701,金沢市,762
2021,11,29,33100,アスパラガス,1701,金沢市,741
2021,11,30,33100,アスパラガス,1701,金沢市,751
2021,11,22,33100,アスパラガス,2301,名古屋市,756
2021,11,24,33100,アスパラガス,2301,名古屋市,772
2021,11,25,33100,アスパラガス,2301,名古屋市,775
2021,11,26,33100,アスパラガス,2301,名古屋市,767
2021,11,27,33100,アスパラガス,2301,名古屋市,761
2021,11,29,33100,アスパラガス,2301,名古屋市,786
2021,11,30,33100,アスパラガス,2301,名古屋市,774
2021,11,22,33100,アスパラガス,2601,京都市,817
2021,11,24,33100,アスパラガス,2601,京都市,824
2021,11,25,33100,アスパラガス,2601,京都市,827
2021,11,26,33100,アスパラガス,2601,京都市,846
2021,11,27,33100,アスパラガス,2601,京都市,829
2021,11,29,33100,アスパラガス,2601,京都市,1012
2021,11,30,33100,アスパラガス,2601,京都市,950
2021,11,22,33100,アスパラガス,2701,大阪市,751
2021,11,24,33100,アスパラガス,2701,大阪市,757
2021,11,25,33100,アスパラガス,2701,大阪市,763
2021,11,26,33100,アスパラガス,2701,大阪市,741
2021,11,27,33100,アスパラガス,2701,大阪市,647
2021,11,29,33100,アスパラガス,2701,大阪市,691
2021,11,30,33100,アスパラガス,2701,大阪市,820
2021,11,22,33100,アスパラガス,2801,神戸市,797
2021,11,24,33100,アスパラガス,2801,神戸市,776
2021,11,25,33100,アスパラガス,2801,神戸市,785
2021,11,26,33100,アスパラガス,2801,神戸市,785
2021,11,27,33100,アスパラガス,2801,神戸市,786
2021,11,29,33100,アスパラガス,2801,神戸市,956
2021,11,30,33100,アスパラガス,2801,神戸市,903
2021,11,22,33100,アスパラガス,3401,広島市,1296
2021,11,24,33100,アスパラガス,3401,広島市,932
2021,11,25,33100,アスパラガス,3401,広島市,864
2021,11,26,33100,アスパラガス,3401,広島市,1242
2021,11,27,33100,アスパラガス,3401,広島市,966
2021,11,29,33100,アスパラガス,3401,広島市,1095
