年,月,日,品目コード,品目名,都市コード,都市名,価格
2021,12,7,31500,こまつな,2601,京都市,275.0
2021,12,7,31500,こまつな,2701,大阪市,272.0
2021,12,7,31500,こまつな,2801,神戸市,330.0
2021,12,7,31500,こまつな,3401,広島市,315.0
2021,12,7,31500,こまつな,3701,高松市,406.0
2021,12,7,31500,こまつな,4001,北九州市,271.0
2021,12,7,31500,こまつな,4002,福岡市,268.0
2021,12,7,31500,こまつな,4701,沖縄県,275.0
2021,12,7,31500,こまつな,5101,札幌市,431.0
2021,12,9,31500,こまつな,0401,仙台市,295.0
2021,12,9,31500,こまつな,1301,東京都,265.0
2021,12,9,31500,こまつな,1401,横浜市,258.0
2021,12,9,31500,こまつな,1701,金沢市,333.0
2021,12,9,31500,こまつな,2301,名古屋市,305.0
2021,12,9,31500,こまつな,2601,京都市,291.0
2021,12,9,31500,こまつな,2701,大阪市,251.0
2021,12,9,31500,こまつな,2801,神戸市,317.0
2021,12,9,31500,こまつな,3401,広島市,341.0
2021,12,9,31500,こまつな,3701,高松市,410.0
2021,12,9,31500,こまつな,4001,北九州市,364.0
2021,12,9,31500,こまつな,4002,福岡市,283.0
2021,12,9,31500,こまつな,4701,沖縄県,283.0
2021,12,9,31500,こまつな,5101,札幌市,399.0
2021,12,10,31500,こまつな,0401,仙台市,313.0
2021,12,10,31500,こまつな,1301,東京都,283.0
2021,12,10,31500,こまつな,1401,横浜市,272.0
2021,12,10,31500,こまつな,1701,金沢市,350.0
2021,12,10,31500,こまつな,2301,名古屋市,307.0
2021,12,10,31500,こまつな,2601,京都市,255.0
2021,12,10,31500,こまつな,2701,大阪市,255.0
2021,12,10,31500,こまつな,2801,神戸市,331.0
2021,12,10,31500,こまつな,3401,広島市,354.0
2021,12,10,31500,こまつな,3701,高松市,431.0
2021,12,10,31500,こまつな,4001,北九州市,286.0
2021,12,10,31500,こまつな,4002,福岡市,260.0
2021,12,10,31500,こまつな,4701,沖縄県,260.0
2021,12,10,31500,こまつな,5101,札幌市,345.0
2021,12,11,31500,こまつな,0401,仙台市,301.0
2021,12,11,31500,こまつな,1301,東京都,276.0
2021,12,11,31500,こまつな,1401,横浜市,268.0
2021,12,11,31500,こまつな,1701,金沢市,359.0
2021,12,11,31500,こまつな,2301,名古屋市,324.0
2021,12,11,31500,こまつな,2601,京都市,252.0
2021,12,11,31500,こまつな,2701,大阪市,275.0
2021,12,11,31500,こまつな,2801,神戸市,316.0
2021,12,11,31500,こまつな,3401,広島市,495.0
2021,12,11,31500,こまつな,3701,高松市,339.0
2021,12,11,31500,こまつな,4001,北九州市,277.0
2021,12,11,31500,こまつな,4002,福岡市,259.0
2021,12,11,31500,こまつな,4701,沖縄県,324.0
2021,12,11,31500,こまつな,5101,札幌市,419.0
2021,12,13,31500,こまつな,0401,仙台市,312.0
2021,12,13,31500,こまつな,1301,東京都,274.0
2021,12,13,31500,こまつな,1401,横浜市,272.0
2021,12,13,31500,こまつな,1701,金沢市,366.0
2021,12,13,31500,こまつな,2301,名古屋市,312.0
2021,12,13,31500,こまつな,2601,京都市,317.0
2021,12,13,31500,こまつな,2701,大阪市,276.0
2021,12,13,31500,こまつな,2801,神戸市,332.0
2021,12,13,31500,こまつな,3401,広島市,474.0
2021,12,13,31500,こまつな,3701,高松市,490.0
2021,12,13,31500,こまつな,4001,北九州市,369.0
2021,12,13,31500,こまつな,4002,福岡市,267.0
2021,12,13,31500,こまつな,4701,沖縄県,293.0
2021,12,13,31500,こまつな,5101,札幌市,354.0
2021,12,14,31500,こまつな,0401,仙台市,318.0
2021,12,14,31500,こまつな,1301,東京都,271.0
2021,12,14,31500,こまつな,1401,横浜市,272.0
2021,12,14,31500,こまつな,1701,金沢市,378.0
2021,12,14,31500,こまつな,2301,名古屋市,308.0
2021,12,14,31500,こまつな,2601,京都市,323.0
2021,12,14,31500,こまつな,2701,大阪市,301.0
2021,12,14,31500,こまつな,2801,神戸市,369.0
2021,12,14,31500,こまつな,3401,広島市,505.0
2021,12,14,31500,こまつな,3701,高松市,441.0
2021,12,14,31500,こまつな,4001,北九州市,290.0
2021,12,14,31500,こまつな,4002,福岡市,309.0
2021,12,14,31500,こまつな,4701,沖縄県,239.0
2021,12,14,31500,こまつな,5101,札幌市,442.0
2021,12,16,31500,こまつな,0401,仙台市,318.0
2021,12,16,31500,こまつな,1301,東京都,276.0
2021,12,16,31500,こまつな,1401,横浜市,279.0
2021,12,16,31500,こまつな,1701,金沢市,362.0
2021,12,16,31500,こまつな,2301,名古屋市,303.0
2021,12,16,31500,こまつな,2601,京都市,331.0
2021,12,16,31500,こまつな,2701,大阪市,276.0
2021,12,16,31500,こまつな,2801,神戸市,356.0
2021,12,16,31500,こまつな,3401,広島市,395.0
2021,12,16,31500,こまつな,3701,高松市,404.0
2021,12,16,31500,こまつな,4001,北九州市,294.0
2021,12,16,31500,こまつな,4002,福岡市,302.0
2021,12,16,31500,こまつな,4701,沖縄県,179.0
2021,12,16,31500,こまつな,5101,札幌市,434.0
2021,12,17,31500,こまつな,0401,仙台市,317.0
2021,12,17,31500,こまつな,1301,東京都,271.0
2021,12,17,31500,こまつな,1401,横浜市,271.0
2021,12,17,31500,こまつな,1701,金沢市,358.0
2021,12,17,31500,こまつな,2301,名古屋市,303.0
2021,12,17,31500,こまつな,2601,京都市,297.0
2021,12,17,31500,こまつな,2701,大阪市,272.0
2021,12,17,31500,こまつな,2801,神戸市,352.0
2021,12,17,31500,こまつな,3401,広島市,377.0
2021,12,17,31500,こまつな,3701,高松市,405.0
2021,12,17,31500,こまつな,4001,北九州市,378.0
2021,12,17,31500,こまつな,4002,福岡市,311.0
2021,12,17,31500,こまつな,4701,沖縄県,93.0
2021,12,17,31500,こまつな,5101,札幌市,412.0
2021,10,1,31560,ちんげんさい,0401,仙台市,292.0
2021,10,1,31560,ちんげんさい,1301,東京都,296.0
2021,10,1,31560,ちんげんさい,1401,横浜市,333.0
2021,10,1,31560,ちんげんさい,1701,金沢市,361.0
2021,10,1,31560,ちんげんさい,2301,名古屋市,328.0
2021,10,1,31560,ちんげんさい,2601,京都市,332.0
2021,10,1,31560,ちんげんさい,2701,大阪市,280.0
2021,10,1,31560,ちんげんさい,2801,神戸市,374.0
2021,10,1,31560,ちんげんさい,3401,広島市,417.0
2021,10,1,31560,ちんげんさい,3701,高松市,311.0
2021,10,1,31560,ちんげんさい,4001,北九州市,363.0
2021,10,1,31560,ちんげんさい,4002,福岡市,354.0
2021,10,1,31560,ちんげんさい,4701,沖縄県,487.0
2021,10,1,31560,ちんげんさい,5101,札幌市,421.0
2021,10,2,31560,ちんげんさい,0401,仙台市,264.0
2021,10,2,31560,ちんげんさい,1301,東京都,315.0
2021,10,2,31560,ちんげんさい,1401,横浜市,341.0
2021,10,2,31560,ちんげんさい,1701,金沢市,374.0
2021,10,2,31560,ちんげんさい,2301,名古屋市,334.0
2021,10,2,31560,ちんげんさい,2601,京都市,323.0
2021,10,2,31560,ちんげんさい,2701,大阪市,300.0
2021,10,2,31560,ちんげんさい,2801,神戸市,407.0
2021,10,2,31560,ちんげんさい,3401,広島市,403.0
2021,10,2,31560,ちんげんさい,3701,高松市,291.0
2021,10,2,31560,ちんげんさい,4001,北九州市,404.0
2021,10,2,31560,ちんげんさい,4002,福岡市,374.0
2021,10,2,31560,ちんげんさい,4701,沖縄県,615.0
2021,10,2,31560,ちんげんさい,5101,札幌市,417.0
2021,10,4,31560,ちんげんさい,0401,仙台市,277.0
2021,10,4,31560,ちんげんさい,1301,東京都,286.0
2021,10,4,31560,ちんげんさい,1401,横浜市,326.0
2021,10,4,31560,ちんげんさい,1701,金沢市,357.0
2021,10,4,31560,ちんげんさい,2301,名古屋市,320.0
2021,10,4,31560,ちんげんさい,2601,京都市,307.0
2021,10,4,31560,ちんげんさい,2701,大阪市,280.0
2021,10,4,31560,ちんげんさい,2801,神戸市,378.0
2021,10,4,31560,ちんげんさい,3401,広島市,347.0
2021,10,4,31560,ちんげんさい,3701,高松市,315.0
2021,10,4,31560,ちんげんさい,4001,北九州市,366.0
2021,10,4,31560,ちんげんさい,4002,福岡市,359.0
2021,10,4,31560,ちんげんさい,4701,沖縄県,445.0
2021,10,4,31560,ちんげんさい,5101,札幌市,406.0
2021,10,5,31560,ちんげんさい,0401,仙台市,276.0
2021,10,5,31560,ちんげんさい,1301,東京都,268.0
2021,10,5,31560,ちんげんさい,1401,横浜市,317.0
2021,10,5,31560,ちんげんさい,1701,金沢市,351.0
2021,10,5,31560,ちんげんさい,2301,名古屋市,306.0
2021,10,5,31560,ちんげんさい,2601,京都市,318.0
2021,10,5,31560,ちんげんさい,2701,大阪市,272.0
2021,10,5,31560,ちんげんさい,2801,神戸市,395.0
2021,10,5,31560,ちんげんさい,3401,広島市,349.0
2021,10,5,31560,ちんげんさい,3701,高松市,391.0
2021,10,5,31560,ちんげんさい,4001,北九州市,354.0
2021,10,5,31560,ちんげんさい,4002,福岡市,341.0
2021,10,5,31560,ちんげんさい,4701,沖縄県,523.0
2021,10,5,31560,ちんげんさい,5101,札幌市,402.0
2021,10,7,31560,ちんげんさい,0401,仙台市,253.0
2021,10,7,31560,ちんげんさい,1301,東京都,249.0
2021,10,7,31560,ちんげんさい,1401,横浜市,227.0
2021,10,7,31560,ちんげんさい,1701,金沢市,334.0
2021,10,7,31560,ちんげんさい,2301,名古屋市,298.0
2021,10,7,31560,ちんげんさい,2601,京都市,280.0
2021,10,7,31560,ちんげんさい,2701,大阪市,269.0
2021,10,7,31560,ちんげんさい,2801,神戸市,337.0
2021,10,7,31560,ちんげんさい,3401,広島市,316.0
2021,10,7,31560,ちんげんさい,3701,高松市,355.0
2021,10,7,31560,ちんげんさい,4001,北九州市,306.0
2021,10,7,31560,ちんげんさい,4002,福岡市,244.0
2021,10,7,31560,ちんげんさい,4701,沖縄県,525.0
2021,10,7,31560,ちんげんさい,5101,札幌市,391.0
2021,10,8,31560,ちんげんさい,0401,仙台市,232.0
2021,10,8,31560,ちんげんさい,1301,東京都,227.0
2021,10,8,31560,ちんげんさい,1401,横浜市,220.0
2021,10,8,31560,ちんげんさい,1701,金沢市,334.0
2021,10,8,31560,ちんげんさい,2301,名古屋市,281.0
2021,10,8,31560,ちんげんさい,2601,京都市,275.0
2021,10,8,31560,ちんげんさい,2701,大阪市,288.0
2021,10,8,31560,ちんげんさい,2801,神戸市,312.0
2021,10,8,31560,ちんげんさい,3401,広島市,307.0
2021,10,8,31560,ちんげんさい,3701,高松市,326.0
2021,10,8,31560,ちんげんさい,4001,北九州市,296.0
2021,10,8,31560,ちんげんさい,4002,福岡市,285.0
2021,10,8,31560,ちんげんさい,4701,沖縄県,448.0
2021,10,8,31560,ちんげんさい,5101,札幌市,349.0
2021,10,9,31560,ちんげんさい,0401,仙台市,225.0
2021,10,9,31560,ちんげんさい,1301,東京都,221.0
2021,10,9,31560,ちんげんさい,1401,横浜市,217.0
2021,10,9,31560,ちんげんさい,1701,金沢市,356.0
2021,10,9,31560,ちんげんさい,2301,名古屋市,295.0
2021,10,9,31560,ちんげんさい,2601,京都市,254.0
2021,10,9,31560,ちんげんさい,2701,大阪市,270.0
2021,10,9,31560,ちんげんさい,2801,神戸市,332.0
2021,10,9,31560,ちんげんさい,3401,広島市,256.0
2021,10,9,31560,ちんげんさい,3701,高松市,240.0
2021,10,9,31560,ちんげんさい,4001,北九州市,304.0
2021,10,9,31560,ちんげんさい,4002,福岡市,292.0
2021,10,9,31560,ちんげんさい,4701,沖縄県,353.0
2021,10,9,31560,ちんげんさい,5101,札幌市,341.0
2021,10,11,31560,ちんげんさい,0401,仙台市,212.0
2021,10,11,31560,ちんげんさい,1301,東京都,211.0
2021,10,11,31560,ちんげんさい,1401,横浜市,249.0
2021,10,11,31560,ちんげんさい,1701,金沢市,353.0
2021,10,11,31560,ちんげんさい,2301,名古屋市,308.0
2021,10,11,31560,ちんげんさい,2601,京都市,256.0
2021,10,11,31560,ちんげんさい,2701,大阪市,249.0
2021,10,11,31560,ちんげんさい,2801,神戸市,350.0
2021,10,11,31560,ちんげんさい,3401,広島市,276.0
2021,10,11,31560,ちんげんさい,3701,高松市,322.0
2021,10,11,31560,ちんげんさい,4001,北九州市,306.0
2021,10,11,31560,ちんげんさい,4002,福岡市,253.0
2021,10,11,31560,ちんげんさい,4701,沖縄県,305.0
2021,10,11,31560,ちんげんさい,5101,札幌市,327.0
2021,10,12,31560,ちんげんさい,0401,仙台市,235.0
2021,10,12,31560,ちんげんさい,1301,東京都,211.0
2021,10,12,31560,ちんげんさい,1401,横浜市,223.0
2021,10,12,31560,ちんげんさい,1701,金沢市,320.0
2021,10,12,31560,ちんげんさい,2301,名古屋市,305.0
2021,10,12,31560,ちんげんさい,2601,京都市,247.0
2021,10,12,31560,ちんげんさい,2701,大阪市,236.0
2021,10,12,31560,ちんげんさい,2801,神戸市,313.0
2021,10,12,31560,ちんげんさい,3401,広島市,279.0
2021,10,12,31560,ちんげんさい,3701,高松市,386.0
2021,10,12,31560,ちんげんさい,4001,北九州市,300.0
2021,10,12,31560,ちんげんさい,4002,福岡市,289.0
2021,10,12,31560,ちんげんさい,4701,沖縄県,240.0
2021,10,12,31560,ちんげんさい,5101,札幌市,327.0
2021,10,14,31560,ちんげんさい,0401,仙台市,205.0
2021,10,14,31560,ちんげんさい,1301,東京都,200.0
2021,10,14,31560,ちんげんさい,1401,横浜市,198.0
2021,10,14,31560,ちんげんさい,1701,金沢市,300.0
2021,10,14,31560,ちんげんさい,2301,名古屋市,264.0
2021,10,14,31560,ちんげんさい,2601,京都市,224.0
2021,10,14,31560,ちんげんさい,2701,大阪市,222.0
2021,10,14,31560,ちんげんさい,2801,神戸市,286.0
2021,10,14,31560,ちんげんさい,3401,広島市,249.0
2021,10,14,31560,ちんげんさい,3701,高松市,285.0
2021,10,14,31560,ちんげんさい,4001,北九州市,256.0
2021,10,14,31560,ちんげんさい,4002,福岡市,252.0
2021,10,14,31560,ちんげんさい,4701,沖縄県,237.0
2021,10,14,31560,ちんげんさい,5101,札幌市,336.0
2021,10,15,31560,ちんげんさい,0401,仙台市,213.0
2021,10,15,31560,ちんげんさい,1301,東京都,191.0
2021,10,15,31560,ちんげんさい,1401,横浜市,213.0
2021,10,15,31560,ちんげんさい,1701,金沢市,312.0
2021,10,15,31560,ちんげんさい,2301,名古屋市,225.0
2021,10,15,31560,ちんげんさい,2601,京都市,229.0
2021,10,15,31560,ちんげんさい,2701,大阪市,220.0
2021,10,15,31560,ちんげんさい,2801,神戸市,308.0
2021,10,15,31560,ちんげんさい,3401,広島市,258.0
2021,10,15,31560,ちんげんさい,3701,高松市,358.0
2021,10,15,31560,ちんげんさい,4001,北九州市,226.0
2021,10,15,31560,ちんげんさい,4002,福岡市,212.0
2021,10,15,31560,ちんげんさい,4701,沖縄県,282.0
2021,10,15,31560,ちんげんさい,5101,札幌市,285.0
2021,10,16,31560,ちんげんさい,0401,仙台市,237.0
2021,10,16,31560,ちんげんさい,1301,東京都,202.0
2021,10,16,31560,ちんげんさい,1401,横浜市,221.0
2021,10,16,31560,ちんげんさい,1701,金沢市,284.0
2021,10,16,31560,ちんげんさい,2301,名古屋市,232.0
2021,10,16,31560,ちんげんさい,2601,京都市,211.0
2021,10,16,31560,ちんげんさい,2701,大阪市,199.0
2021,10,16,31560,ちんげんさい,2801,神戸市,248.0
2021,10,16,31560,ちんげんさい,3401,広島市,193.0
2021,10,16,31560,ちんげんさい,3701,高松市,204.0
2021,10,16,31560,ちんげんさい,4001,北九州市,240.0
2021,10,16,31560,ちんげんさい,4002,福岡市,209.0
2021,10,16,31560,ちんげんさい,4701,沖縄県,393.0
2021,10,16,31560,ちんげんさい,5101,札幌市,310.0
2021,10,18,31560,ちんげんさい,0401,仙台市,270.0
2021,10,18,31560,ちんげんさい,1301,東京都,201.0
2021,10,18,31560,ちんげんさい,1401,横浜市,240.0
2021,10,18,31560,ちんげんさい,1701,金沢市,258.0
2021,10,18,31560,ちんげんさい,2301,名古屋市,243.0
2021,10,18,31560,ちんげんさい,2601,京都市,203.0
2021,10,18,31560,ちんげんさい,2701,大阪市,201.0
2021,10,18,31560,ちんげんさい,2801,神戸市,235.0
2021,10,18,31560,ちんげんさい,3401,広島市,214.0
2021,10,18,31560,ちんげんさい,3701,高松市,279.0
2021,10,18,31560,ちんげんさい,4001,北九州市,240.0
2021,10,18,31560,ちんげんさい,4002,福岡市,184.0
2021,10,18,31560,ちんげんさい,4701,沖縄県,349.0
2021,10,18,31560,ちんげんさい,5101,札幌市,288.0
2021,10,19,31560,ちんげんさい,0401,仙台市,311.0
2021,10,19,31560,ちんげんさい,1301,東京都,207.0
2021,10,19,31560,ちんげんさい,1401,横浜市,209.0
2021,10,19,31560,ちんげんさい,1701,金沢市,265.0
2021,10,19,31560,ちんげんさい,2301,名古屋市,252.0
2021,10,19,31560,ちんげんさい,2601,京都市,221.0
2021,10,19,31560,ちんげんさい,2701,大阪市,217.0
2021,10,19,31560,ちんげんさい,2801,神戸市,245.0
2021,10,19,31560,ちんげんさい,3401,広島市,254.0
2021,10,19,31560,ちんげんさい,3701,高松市,231.0
2021,10,19,31560,ちんげんさい,4001,北九州市,250.0
2021,10,19,31560,ちんげんさい,4002,福岡市,206.0
2021,10,19,31560,ちんげんさい,4701,沖縄県,297.0
2021,10,19,31560,ちんげんさい,5101,札幌市,297.0
2021,10,21,31560,ちんげんさい,0401,仙台市,288.0
2021,10,21,31560,ちんげんさい,1301,東京都,206.0
2021,10,21,31560,ちんげんさい,1401,横浜市,226.0
2021,10,21,31560,ちんげんさい,1701,金沢市,270.0
2021,10,21,31560,ちんげんさい,2301,名古屋市,237.0
2021,10,21,31560,ちんげんさい,2601,京都市,208.0
2021,10,21,31560,ちんげんさい,2701,大阪市,216.0
2021,10,21,31560,ちんげんさい,2801,神戸市,249.0
2021,10,21,31560,ちんげんさい,3401,広島市,215.0
2021,10,21,31560,ちんげんさい,3701,高松市,230.0
2021,10,21,31560,ちんげんさい,4001,北九州市,220.0
2021,10,21,31560,ちんげんさい,4002,福岡市,159.0
2021,10,21,31560,ちんげんさい,4701,沖縄県,275.0
2021,10,21,31560,ちんげんさい,5101,札幌市,295.0
2021,10,22,31560,ちんげんさい,0401,仙台市,288.0
2021,10,22,31560,ちんげんさい,1301,東京都,212.0
2021,10,22,31560,ちんげんさい,1401,横浜市,253.0
2021,10,22,31560,ちんげんさい,1701,金沢市,249.0
2021,10,22,31560,ちんげんさい,2301,名古屋市,221.0
2021,10,22,31560,ちんげんさい,2601,京都市,226.0
2021,10,22,31560,ちんげんさい,2701,大阪市,238.0
2021,10,22,31560,ちんげんさい,2801,神戸市,265.0
2021,10,22,31560,ちんげんさい,3401,広島市,276.0
2021,10,22,31560,ちんげんさい,3701,高松市,251.0
2021,10,22,31560,ちんげんさい,4001,北九州市,221.0
2021,10,22,31560,ちんげんさい,4002,福岡市,138.0
2021,10,22,31560,ちんげんさい,4701,沖縄県,442.0
2021,10,22,31560,ちんげんさい,5101,札幌市,277.0
2021,10,23,31560,ちんげんさい,0401,仙台市,293.0
2021,10,23,31560,ちんげんさい,1301,東京都,232.0
2021,10,23,31560,ちんげんさい,1401,横浜市,265.0
2021,10,23,31560,ちんげんさい,1701,金沢市,233.0
2021,10,23,31560,ちんげんさい,2301,名古屋市,234.0
2021,10,23,31560,ちんげんさい,2601,京都市,205.0
2021,10,23,31560,ちんげんさい,2701,大阪市,223.0
2021,10,23,31560,ちんげんさい,2801,神戸市,226.0
2021,10,23,31560,ちんげんさい,3401,広島市,219.0
2021,10,23,31560,ちんげんさい,3701,高松市,213.0
2021,10,23,31560,ちんげんさい,4001,北九州市,224.0
2021,10,23,31560,ちんげんさい,4002,福岡市,168.0
2021,10,23,31560,ちんげんさい,4701,沖縄県,395.0
2021,10,23,31560,ちんげんさい,5101,札幌市,294.0
2021,10,25,31560,ちんげんさい,0401,仙台市,297.0
2021,10,25,31560,ちんげんさい,1301,東京都,240.0
2021,10,25,31560,ちんげんさい,1401,横浜市,296.0
2021,10,25,31560,ちんげんさい,1701,金沢市,256.0
2021,10,25,31560,ちんげんさい,2301,名古屋市,256.0
2021,10,25,31560,ちんげんさい,2601,京都市,246.0
2021,10,25,31560,ちんげんさい,2701,大阪市,252.0
2021,10,25,31560,ちんげんさい,2801,神戸市,316.0
2021,10,25,31560,ちんげんさい,3401,広島市,282.0
2021,10,25,31560,ちんげんさい,3701,高松市,258.0
2021,10,25,31560,ちんげんさい,4001,北九州市,230.0
2021,10,25,31560,ちんげんさい,4002,福岡市,171.0
2021,10,25,31560,ちんげんさい,4701,沖縄県,290.0
2021,10,25,31560,ちんげんさい,5101,札幌市,301.0
2021,10,26,31560,ちんげんさい,0401,仙台市,306.0
2021,10,26,31560,ちんげんさい,1301,東京都,250.0
2021,10,26,31560,ちんげんさい,1401,横浜市,273.0
2021,10,26,31560,ちんげんさい,1701,金沢市,232.0
2021,10,26,31560,ちんげんさい,2301,名古屋市,271.0
2021,10,26,31560,ちんげんさい,2601,京都市,266.0
2021,10,26,31560,ちんげんさい,2701,大阪市,245.0
2021,10,26,31560,ちんげんさい,2801,神戸市,250.0
2021,10,26,31560,ちんげんさい,3401,広島市,336.0
2021,10,26,31560,ちんげんさい,3701,高松市,233.0
2021,10,26,31560,ちんげんさい,4001,北九州市,229.0
2021,10,26,31560,ちんげんさい,4002,福岡市,199.0
2021,10,26,31560,ちんげんさい,4701,沖縄県,279.0
2021,10,26,31560,ちんげんさい,5101,札幌市,306.0
2021,10,28,31560,ちんげんさい,0401,仙台市,315.0
2021,10,28,31560,ちんげんさい,1301,東京都,235.0
2021,10,28,31560,ちんげんさい,1401,横浜市,251.0
2021,10,28,31560,ちんげんさい,1701,金沢市,243.0
2021,10,28,31560,ちんげんさい,2301,名古屋市,273.0
2021,10,28,31560,ちんげんさい,2601,京都市,283.0
2021,10,28,31560,ちんげんさい,2701,大阪市,269.0
2021,10,28,31560,ちんげんさい,2801,神戸市,299.0
2021,10,28,31560,ちんげんさい,3401,広島市,268.0
2021,10,28,31560,ちんげんさい,3701,高松市,340.0
2021,10,28,31560,ちんげんさい,4001,北九州市,229.0
2021,10,28,31560,ちんげんさい,4002,福岡市,184.0
2021,10,28,31560,ちんげんさい,4701,沖縄県,284.0
2021,10,28,31560,ちんげんさい,5101,札幌市,310.0
2021,10,29,31560,ちんげんさい,0401,仙台市,344.0
2021,10,29,31560,ちんげんさい,1301,東京都,233.0
2021,10,29,31560,ちんげんさい,1401,横浜市,275.0
2021,10,29,31560,ちんげんさい,1701,金沢市,233.0
2021,10,29,31560,ちんげんさい,2301,名古屋市,261.0
2021,10,29,31560,ちんげんさい,2601,京都市,290.0
2021,10,29,31560,ちんげんさい,2701,大阪市,271.0
2021,10,29,31560,ちんげんさい,2801,神戸市,313.0
2021,10,29,31560,ちんげんさい,3401,広島市,280.0
2021,10,29,31560,ちんげんさい,3701,高松市,366.0
2021,10,29,31560,ちんげんさい,4001,北九州市,225.0
2021,10,29,31560,ちんげんさい,4002,福岡市,193.0
2021,10,29,31560,ちんげんさい,4701,沖縄県,294.0
2021,10,29,31560,ちんげんさい,5101,札幌市,204.0
2021,10,30,31560,ちんげんさい,0401,仙台市,326.0
2021,10,30,31560,ちんげんさい,1301,東京都,244.0
2021,10,30,31560,ちんげんさい,1401,横浜市,281.0
2021,10,30,31560,ちんげんさい,1701,金沢市,263.0
2021,10,30,31560,ちんげんさい,2301,名古屋市,276.0
2021,10,30,31560,ちんげんさい,2601,京都市,267.0
2021,10,30,31560,ちんげんさい,2701,大阪市,261.0
2021,10,30,31560,ちんげんさい,2801,神戸市,257.0
2021,10,30,31560,ちんげんさい,3401,広島市,329.0
2021,10,30,31560,ちんげんさい,3701,高松市,240.0
2021,10,30,31560,ちんげんさい,4001,北九州市,241.0
2021,10,30,31560,ちんげんさい,4002,福岡市,208.0
2021,10,30,31560,ちんげんさい,4701,沖縄県,207.0
2021,10,30,31560,ちんげんさい,5101,札幌市,324.0
2021,11,1,31560,ちんげんさい,0401,仙台市,317.0
2021,11,1,31560,ちんげんさい,1301,東京都,252.0
2021,11,1,31560,ちんげんさい,1401,横浜市,291.0
2021,11,1,31560,ちんげんさい,1701,金沢市,239.0
2021,11,1,31560,ちんげんさい,2301,名古屋市,278.0
2021,11,1,31560,ちんげんさい,2601,京都市,286.0
2021,11,1,31560,ちんげんさい,2701,大阪市,272.0
2021,11,1,31560,ちんげんさい,2801,神戸市,281.0
2021,11,1,31560,ちんげんさい,3401,広島市,304.0
2021,11,1,31560,ちんげんさい,3701,高松市,370.0
2021,11,1,31560,ちんげんさい,4001,北九州市,248.0
2021,11,1,31560,ちんげんさい,4002,福岡市,193.0
2021,11,1,31560,ちんげんさい,4701,沖縄県,230.0
2021,11,1,31560,ちんげんさい,5101,札幌市,311.0
2021,11,2,31560,ちんげんさい,0401,仙台市,334.0
2021,11,2,31560,ちんげんさい,1301,東京都,262.0
2021,11,2,31560,ちんげんさい,1401,横浜市,277.0
2021,11,2,31560,ちんげんさい,1701,金沢市,249.0
2021,11,2,31560,ちんげんさい,2301,名古屋市,271.0
2021,11,2,31560,ちんげんさい,2601,京都市,290.0
2021,11,2,31560,ちんげんさい,2701,大阪市,259.0
2021,11,2,31560,ちんげんさい,2801,神戸市,259.0
2021,11,2,31560,ちんげんさい,3401,広島市,354.0
2021,11,2,31560,ちんげんさい,3701,高松市,351.0
2021,11,2,31560,ちんげんさい,4001,北九州市,247.0
2021,11,2,31560,ちんげんさい,4002,福岡市,226.0
2021,11,2,31560,ちんげんさい,4701,沖縄県,157.0
2021,11,2,31560,ちんげんさい,5101,札幌市,304.0
2021,11,4,31560,ちんげんさい,0401,仙台市,311.0
2021,11,4,31560,ちんげんさい,1301,東京都,244.0
2021,11,4,31560,ちんげんさい,1401,横浜市,270.0
2021,11,4,31560,ちんげんさい,1701,金沢市,240.0
2021,11,4,31560,ちんげんさい,2301,名古屋市,269.0
2021,11,4,31560,ちんげんさい,2601,京都市,270.0
2021,11,4,31560,ちんげんさい,2701,大阪市,264.0
2021,11,4,31560,ちんげんさい,2801,神戸市,250.0
2021,11,4,31560,ちんげんさい,3401,広島市,320.0
2021,11,4,31560,ちんげんさい,3701,高松市,355.0
2021,11,4,31560,ちんげんさい,4001,北九州市,247.0
2021,11,4,31560,ちんげんさい,4002,福岡市,196.0
2021,11,4,31560,ちんげんさい,4701,沖縄県,202.0
2021,11,4,31560,ちんげんさい,5101,札幌市,327.0
2021,11,5,31560,ちんげんさい,0401,仙台市,298.0
2021,11,5,31560,ちんげんさい,1301,東京都,236.0
2021,11,5,31560,ちんげんさい,1401,横浜市,266.0
2021,11,5,31560,ちんげんさい,1701,金沢市,238.0
2021,11,5,31560,ちんげんさい,2301,名古屋市,259.0
2021,11,5,31560,ちんげんさい,2601,京都市,249.0
2021,11,5,31560,ちんげんさい,2701,大阪市,240.0
2021,11,5,31560,ちんげんさい,2801,神戸市,314.0
2021,11,5,31560,ちんげんさい,3401,広島市,338.0
2021,11,5,31560,ちんげんさい,3701,高松市,247.0
2021,11,5,31560,ちんげんさい,4001,北九州市,232.0
2021,11,5,31560,ちんげんさい,4002,福岡市,179.0
2021,11,5,31560,ちんげんさい,4701,沖縄県,162.0
2021,11,5,31560,ちんげんさい,5101,札幌市,351.0
2021,11,6,31560,ちんげんさい,0401,仙台市,270.0
2021,11,6,31560,ちんげんさい,1301,東京都,246.0
2021,11,6,31560,ちんげんさい,1401,横浜市,270.0
2021,11,6,31560,ちんげんさい,1701,金沢市,239.0
2021,11,6,31560,ちんげんさい,2301,名古屋市,264.0
2021,11,6,31560,ちんげんさい,2601,京都市,254.0
2021,11,6,31560,ちんげんさい,2701,大阪市,281.0
