年,月,日,品目コード,品目名,価格,文字数
2021,10,1,32800,にら,714.4285714285714,2.0
2021,10,2,32800,にら,704.1428571428571,2.0
2021,10,4,32800,にら,677.5714285714286,2.0
2021,10,5,32800,にら,678.2857142857143,2.0
2021,10,7,32800,にら,659.7857142857143,2.0
2021,10,8,32800,にら,635.6428571428571,2.0
2021,10,9,32800,にら,638.5,2.0
2021,10,11,32800,にら,601.0714285714286,2.0
2021,10,12,32800,にら,611.5714285714286,2.0
2021,10,14,32800,にら,620.8571428571429,2.0
2021,10,15,32800,にら,598.9285714285714,2.0
2021,10,16,32800,にら,610.8571428571429,2.0
2021,10,18,32800,にら,601.5,2.0
2021,10,19,32800,にら,603.0714285714286,2.0
2021,10,21,32800,にら,641.7142857142857,2.0
2021,10,22,32800,にら,666.0714285714286,2.0
2021,10,23,32800,にら,677.9285714285714,2.0
2021,10,25,32800,にら,739.8571428571429,2.0
2021,10,26,32800,にら,763.7142857142857,2.0
2021,10,28,32800,にら,786.3571428571429,2.0
2021,10,29,32800,にら,784.5714285714286,2.0
2021,10,30,32800,にら,771.0,2.0
2021,11,1,32800,にら,804.7857142857143,2.0
2021,11,2,32800,にら,817.7857142857143,2.0
2021,11,4,32800,にら,811.0,2.0
2021,11,5,32800,にら,810.7857142857143,2.0
2021,11,6,32800,にら,821.1428571428571,2.0
2021,11,8,32800,にら,837.7857142857143,2.0
2021,11,9,32800,にら,840.3571428571429,2.0
2021,11,11,32800,にら,817.2857142857143,2.0
2021,11,12,32800,にら,826.6428571428571,2.0
2021,11,13,32800,にら,820.7857142857143,2.0
2021,11,15,32800,にら,807.0,2.0
2021,11,16,32800,にら,810.1428571428571,2.0
2021,11,18,32800,にら,793.3571428571429,2.0
2021,11,19,32800,にら,795.3571428571429,2.0
2021,11,20,32800,にら,800.5,2.0
2021,11,22,32800,にら,790.5714285714286,2.0
2021,11,24,32800,にら,770.4615384615385,2.0
2021,11,25,32800,にら,776.2142857142857,2.0
2021,11,26,32800,にら,770.0,2.0
2021,11,27,32800,にら,776.0,2.0
2021,11,29,32800,にら,774.0,2.0
2021,11,30,32800,にら,775.0,2.0
2021,12,2,32800,にら,785.1428571428571,2.0
2021,12,3,32800,にら,778.6428571428571,2.0
2021,12,4,32800,にら,790.2857142857143,2.0
2021,12,6,32800,にら,800.5,2.0
2021,12,7,32800,にら,826.4285714285714,2.0
2021,12,9,32800,にら,837.8571428571429,2.0
2021,12,10,32800,にら,813.7142857142857,2.0
2021,12,11,32800,にら,843.9285714285714,2.0
2021,12,13,32800,にら,885.2142857142857,2.0
2021,12,14,32800,にら,877.8571428571429,2.0
2021,12,16,32800,にら,869.3571428571429,2.0
2021,12,17,32800,にら,875.1428571428571,2.0
2021,10,1,32900,セルリー,352.57142857142856,4.0
2021,10,2,32900,セルリー,342.2857142857143,4.0
2021,10,4,32900,セルリー,277.42857142857144,4.0
2021,10,5,32900,セルリー,321.35714285714283,4.0
2021,10,7,32900,セルリー,255.64285714285714,4.0
2021,10,8,32900,セルリー,313.7857142857143,4.0
2021,10,9,32900,セルリー,293.42857142857144,4.0
2021,10,11,32900,セルリー,200.07142857142858,4.0
2021,10,12,32900,セルリー,266.2142857142857,4.0
2021,10,14,32900,セルリー,207.07142857142858,4.0
2021,10,15,32900,セルリー,256.85714285714283,4.0
2021,10,16,32900,セルリー,210.14285714285714,4.0
2021,10,18,32900,セルリー,191.28571428571428,4.0
2021,10,19,32900,セルリー,254.07142857142858,4.0
2021,10,21,32900,セルリー,186.0,4.0
2021,10,22,32900,セルリー,247.28571428571428,4.0
2021,10,23,32900,セルリー,238.5,4.0
2021,10,25,32900,セルリー,192.14285714285714,4.0
2021,10,26,32900,セルリー,198.92857142857142,4.0
2021,10,28,32900,セルリー,202.78571428571428,4.0
2021,10,29,32900,セルリー,193.64285714285714,4.0
2021,10,30,32900,セルリー,199.42857142857142,4.0
2021,11,1,32900,セルリー,217.5,4.0
2021,11,2,32900,セルリー,221.85714285714286,4.0
2021,11,4,32900,セルリー,240.71428571428572,4.0
2021,11,5,32900,セルリー,239.14285714285714,4.0
2021,11,6,32900,セルリー,250.85714285714286,4.0
2021,11,8,32900,セルリー,254.85714285714286,4.0
2021,11,9,32900,セルリー,251.64285714285714,4.0
2021,11,11,32900,セルリー,258.15384615384613,4.0
2021,11,12,32900,セルリー,248.35714285714286,4.0
2021,11,13,32900,セルリー,238.0,4.0
2021,11,15,32900,セルリー,232.14285714285714,4.0
2021,11,16,32900,セルリー,222.21428571428572,4.0
2021,11,18,32900,セルリー,227.57142857142858,4.0
2021,11,19,32900,セルリー,226.14285714285714,4.0
2021,11,20,32900,セルリー,225.57142857142858,4.0
2021,11,22,32900,セルリー,228.71428571428572,4.0
2021,11,24,32900,セルリー,230.6153846153846,4.0
2021,11,25,32900,セルリー,228.64285714285714,4.0
2021,11,26,32900,セルリー,224.28571428571428,4.0
2021,11,27,32900,セルリー,229.85714285714286,4.0
2021,11,29,32900,セルリー,221.78571428571428,4.0
2021,11,30,32900,セルリー,218.28571428571428,4.0
2021,12,2,32900,セルリー,222.21428571428572,4.0
2021,12,3,32900,セルリー,232.21428571428572,4.0
2021,12,4,32900,セルリー,226.64285714285714,4.0
2021,12,6,32900,セルリー,207.0,4.0
2021,12,7,32900,セルリー,215.71428571428572,4.0
2021,12,9,32900,セルリー,209.92857142857142,4.0
2021,12,10,32900,セルリー,203.28571428571428,4.0
2021,12,11,32900,セルリー,203.35714285714286,4.0
2021,12,13,32900,セルリー,201.35714285714286,4.0
2021,12,14,32900,セルリー,205.57142857142858,4.0
2021,12,16,32900,セルリー,192.64285714285714,4.0
2021,12,17,32900,セルリー,190.71428571428572,4.0
2021,10,1,33100,アスパラガス,1024.1538461538462,6.0
2021,10,2,33100,アスパラガス,1017.7692307692307,6.0
2021,10,4,33100,アスパラガス,985.8571428571429,6.0
2021,10,5,33100,アスパラガス,1006.1538461538462,6.0
2021,10,7,33100,アスパラガス,986.0769230769231,6.0
2021,10,8,33100,アスパラガス,1018.7692307692307,6.0
2021,10,9,33100,アスパラガス,976.4615384615385,6.0
2021,10,11,33100,アスパラガス,1029.5,6.0
2021,10,12,33100,アスパラガス,965.2307692307693,6.0
2021,10,14,33100,アスパラガス,953.7692307692307,6.0
2021,10,15,33100,アスパラガス,981.3846153846154,6.0
2021,10,16,33100,アスパラガス,939.4285714285714,6.0
2021,10,18,33100,アスパラガス,963.8571428571429,6.0
2021,10,19,33100,アスパラガス,1003.6428571428571,6.0
2021,10,21,33100,アスパラガス,942.0,6.0
2021,10,22,33100,アスパラガス,1013.7857142857143,6.0
2021,10,23,33100,アスパラガス,976.5714285714286,6.0
2021,10,25,33100,アスパラガス,944.4615384615385,6.0
2021,10,26,33100,アスパラガス,928.5714285714286,6.0
2021,10,28,33100,アスパラガス,958.5384615384615,6.0
2021,10,29,33100,アスパラガス,945.0,6.0
2021,10,30,33100,アスパラガス,908.2142857142857,6.0
2021,11,1,33100,アスパラガス,908.7857142857143,6.0
2021,11,2,33100,アスパラガス,882.0769230769231,6.0
2021,11,4,33100,アスパラガス,926.7692307692307,6.0
2021,11,5,33100,アスパラガス,901.4285714285714,6.0
2021,11,6,33100,アスパラガス,907.4285714285714,6.0
2021,11,8,33100,アスパラガス,886.1428571428571,6.0
2021,11,9,33100,アスパラガス,867.4285714285714,6.0
2021,11,11,33100,アスパラガス,898.1538461538462,6.0
2021,11,12,33100,アスパラガス,875.4615384615385,6.0
2021,11,13,33100,アスパラガス,842.0,6.0
2021,11,15,33100,アスパラガス,865.7692307692307,6.0
2021,11,16,33100,アスパラガス,850.4285714285714,6.0
2021,11,18,33100,アスパラガス,856.6428571428571,6.0
2021,11,19,33100,アスパラガス,834.2142857142857,6.0
2021,11,20,33100,アスパラガス,839.6923076923077,6.0
2021,11,22,33100,アスパラガス,855.8461538461538,6.0
2021,11,24,33100,アスパラガス,825.0769230769231,6.0
2021,11,25,33100,アスパラガス,822.7857142857143,6.0
2021,11,26,33100,アスパラガス,848.8461538461538,6.0
2021,11,27,33100,アスパラガス,814.1428571428571,6.0
2021,11,29,33100,アスパラガス,847.9230769230769,6.0
2021,11,30,33100,アスパラガス,865.4285714285714,6.0
2021,12,2,33100,アスパラガス,921.1428571428571,6.0
2021,12,3,33100,アスパラガス,904.1538461538462,6.0
2021,12,4,33100,アスパラガス,928.3571428571429,6.0
2021,12,6,33100,アスパラガス,992.5384615384615,6.0
2021,12,7,33100,アスパラガス,995.4615384615385,6.0
2021,12,9,33100,アスパラガス,1014.4615384615385,6.0
2021,12,10,33100,アスパラガス,1019.7142857142857,6.0
2021,12,11,33100,アスパラガス,989.8571428571429,6.0
2021,12,13,33100,アスパラガス,1105.0714285714287,6.0
2021,12,14,33100,アスパラガス,1163.142857142857,6.0
2021,12,16,33100,アスパラガス,1149.0,6.0
2021,12,17,33100,アスパラガス,1163.4615384615386,6.0
2021,10,1,33200,カリフラワー,274.64285714285717,6.0
2021,10,2,33200,カリフラワー,250.5,6.0
2021,10,4,33200,カリフラワー,248.69230769230768,6.0
2021,10,5,33200,カリフラワー,255.5,6.0
2021,10,7,33200,カリフラワー,264.35714285714283,6.0
2021,10,8,33200,カリフラワー,244.0,6.0
2021,10,9,33200,カリフラワー,233.0,6.0
2021,10,11,33200,カリフラワー,225.35714285714286,6.0
2021,10,12,33200,カリフラワー,210.92857142857142,6.0
2021,10,14,33200,カリフラワー,197.64285714285714,6.0
2021,10,15,33200,カリフラワー,184.35714285714286,6.0
2021,10,16,33200,カリフラワー,180.92307692307693,6.0
2021,10,18,33200,カリフラワー,184.3846153846154,6.0
2021,10,19,33200,カリフラワー,204.3846153846154,6.0
2021,10,21,33200,カリフラワー,205.3846153846154,6.0
2021,10,22,33200,カリフラワー,218.92307692307693,6.0
2021,10,23,33200,カリフラワー,230.21428571428572,6.0
2021,10,25,33200,カリフラワー,230.14285714285714,6.0
2021,10,26,33200,カリフラワー,237.64285714285714,6.0
2021,10,28,33200,カリフラワー,222.57142857142858,6.0
2021,10,29,33200,カリフラワー,237.85714285714286,6.0
2021,10,30,33200,カリフラワー,225.57142857142858,6.0
2021,11,1,33200,カリフラワー,223.5,6.0
2021,11,2,33200,カリフラワー,224.07142857142858,6.0
2021,11,4,33200,カリフラワー,204.14285714285714,6.0
2021,11,5,33200,カリフラワー,223.71428571428572,6.0
2021,11,6,33200,カリフラワー,221.35714285714286,6.0
2021,11,8,33200,カリフラワー,220.0,6.0
2021,11,9,33200,カリフラワー,229.53846153846155,6.0
2021,11,11,33200,カリフラワー,219.07142857142858,6.0
2021,11,12,33200,カリフラワー,235.42857142857142,6.0
2021,11,13,33200,カリフラワー,217.78571428571428,6.0
2021,11,15,33200,カリフラワー,229.85714285714286,6.0
2021,11,16,33200,カリフラワー,257.2307692307692,6.0
2021,11,18,33200,カリフラワー,256.7857142857143,6.0
2021,11,19,33200,カリフラワー,244.64285714285714,6.0
2021,11,20,33200,カリフラワー,262.5,6.0
2021,11,22,33200,カリフラワー,251.07142857142858,6.0
2021,11,24,33200,カリフラワー,257.0,6.0
2021,11,25,33200,カリフラワー,289.07142857142856,6.0
2021,11,26,33200,カリフラワー,265.2857142857143,6.0
2021,11,27,33200,カリフラワー,259.35714285714283,6.0
2021,11,29,33200,カリフラワー,262.0,6.0
2021,11,30,33200,カリフラワー,288.92857142857144,6.0
2021,12,2,33200,カリフラワー,299.07142857142856,6.0
2021,12,3,33200,カリフラワー,303.35714285714283,6.0
2021,12,4,33200,カリフラワー,303.42857142857144,6.0
2021,12,6,33200,カリフラワー,294.42857142857144,6.0
2021,12,7,33200,カリフラワー,297.2857142857143,6.0
2021,12,9,33200,カリフラワー,308.92857142857144,6.0
2021,12,10,33200,カリフラワー,301.6923076923077,6.0
2021,12,11,33200,カリフラワー,282.14285714285717,6.0
2021,12,13,33200,カリフラワー,282.57142857142856,6.0
2021,12,14,33200,カリフラワー,259.85714285714283,6.0
2021,12,16,33200,カリフラワー,236.0,6.0
2021,12,17,33200,カリフラワー,243.42857142857142,6.0
2021,10,1,33300,ブロッコリー,459.64285714285717,6.0
2021,10,2,33300,ブロッコリー,471.42857142857144,6.0
2021,10,4,33300,ブロッコリー,443.7857142857143,6.0
2021,10,5,33300,ブロッコリー,433.2857142857143,6.0
2021,10,7,33300,ブロッコリー,429.57142857142856,6.0
2021,10,8,33300,ブロッコリー,419.42857142857144,6.0
2021,10,9,33300,ブロッコリー,415.7142857142857,6.0
2021,10,11,33300,ブロッコリー,407.2857142857143,6.0
2021,10,12,33300,ブロッコリー,392.0,6.0
2021,10,14,33300,ブロッコリー,376.64285714285717,6.0
2021,10,15,33300,ブロッコリー,376.5,6.0
2021,10,16,33300,ブロッコリー,389.2142857142857,6.0
2021,10,18,33300,ブロッコリー,382.07142857142856,6.0
2021,10,19,33300,ブロッコリー,387.92857142857144,6.0
2021,10,21,33300,ブロッコリー,388.14285714285717,6.0
2021,10,22,33300,ブロッコリー,409.7857142857143,6.0
2021,10,23,33300,ブロッコリー,416.14285714285717,6.0
2021,10,25,33300,ブロッコリー,442.57142857142856,6.0
2021,10,26,33300,ブロッコリー,478.0,6.0
2021,10,28,33300,ブロッコリー,458.2142857142857,6.0
2021,10,29,33300,ブロッコリー,476.14285714285717,6.0
2021,10,30,33300,ブロッコリー,460.2142857142857,6.0
2021,11,1,33300,ブロッコリー,460.35714285714283,6.0
2021,11,2,33300,ブロッコリー,449.92857142857144,6.0
2021,11,4,33300,ブロッコリー,406.7857142857143,6.0
2021,11,5,33300,ブロッコリー,390.2142857142857,6.0
2021,11,6,33300,ブロッコリー,382.2142857142857,6.0
2021,11,8,33300,ブロッコリー,350.85714285714283,6.0
2021,11,9,33300,ブロッコリー,347.57142857142856,6.0
2021,11,11,33300,ブロッコリー,322.2142857142857,6.0
2021,11,12,33300,ブロッコリー,321.2142857142857,6.0
2021,11,13,33300,ブロッコリー,313.35714285714283,6.0
2021,11,15,33300,ブロッコリー,301.92857142857144,6.0
2021,11,16,33300,ブロッコリー,318.42857142857144,6.0
2021,11,18,33300,ブロッコリー,314.57142857142856,6.0
2021,11,19,33300,ブロッコリー,321.2142857142857,6.0
2021,11,20,33300,ブロッコリー,317.0,6.0
2021,11,22,33300,ブロッコリー,310.35714285714283,6.0
2021,11,24,33300,ブロッコリー,296.2307692307692,6.0
2021,11,25,33300,ブロッコリー,298.2142857142857,6.0
2021,11,26,33300,ブロッコリー,293.64285714285717,6.0
2021,11,27,33300,ブロッコリー,286.0,6.0
2021,11,29,33300,ブロッコリー,295.5,6.0
2021,11,30,33300,ブロッコリー,300.85714285714283,6.0
2021,12,2,33300,ブロッコリー,307.42857142857144,6.0
2021,12,3,33300,ブロッコリー,322.42857142857144,6.0
2021,12,4,33300,ブロッコリー,319.85714285714283,6.0
2021,12,6,33300,ブロッコリー,334.35714285714283,6.0
2021,12,7,33300,ブロッコリー,339.7857142857143,6.0
2021,12,9,33300,ブロッコリー,352.92857142857144,6.0
2021,12,10,33300,ブロッコリー,351.7857142857143,6.0
2021,12,11,33300,ブロッコリー,359.92857142857144,6.0
2021,12,13,33300,ブロッコリー,338.7142857142857,6.0
2021,12,14,33300,ブロッコリー,336.7857142857143,6.0
2021,12,16,33300,ブロッコリー,323.64285714285717,6.0
2021,12,17,33300,ブロッコリー,328.7857142857143,6.0
2021,10,1,33400,レタス,201.78571428571428,3.0
2021,10,2,33400,レタス,201.14285714285714,3.0
2021,10,4,33400,レタス,172.85714285714286,3.0
2021,10,5,33400,レタス,158.21428571428572,3.0
2021,10,7,33400,レタス,150.57142857142858,3.0
2021,10,8,33400,レタス,136.42857142857142,3.0
2021,10,9,33400,レタス,127.07142857142857,3.0
2021,10,11,33400,レタス,116.71428571428571,3.0
2021,10,12,33400,レタス,113.71428571428571,3.0
2021,10,14,33400,レタス,104.21428571428571,3.0
2021,10,15,33400,レタス,102.57142857142857,3.0
2021,10,16,33400,レタス,98.64285714285714,3.0
2021,10,18,33400,レタス,101.92857142857143,3.0
2021,10,19,33400,レタス,110.14285714285714,3.0
2021,10,21,33400,レタス,107.14285714285714,3.0
2021,10,22,33400,レタス,117.28571428571429,3.0
2021,10,23,33400,レタス,122.78571428571429,3.0
2021,10,25,33400,レタス,134.71428571428572,3.0
2021,10,26,33400,レタス,164.21428571428572,3.0
2021,10,28,33400,レタス,171.57142857142858,3.0
2021,10,29,33400,レタス,183.57142857142858,3.0
2021,10,30,33400,レタス,175.42857142857142,3.0
2021,11,1,33400,レタス,179.0,3.0
2021,11,2,33400,レタス,172.71428571428572,3.0
2021,11,4,33400,レタス,170.42857142857142,3.0
2021,11,5,33400,レタス,165.42857142857142,3.0
2021,11,6,33400,レタス,158.35714285714286,3.0
2021,11,8,33400,レタス,152.71428571428572,3.0
2021,11,9,33400,レタス,146.78571428571428,3.0
2021,11,11,33400,レタス,147.5,3.0
2021,11,12,33400,レタス,135.14285714285714,3.0
2021,11,13,33400,レタス,133.57142857142858,3.0
2021,11,15,33400,レタス,134.21428571428572,3.0
2021,11,16,33400,レタス,125.71428571428571,3.0
2021,11,18,33400,レタス,125.92857142857143,3.0
2021,11,19,33400,レタス,122.92857142857143,3.0
2021,11,20,33400,レタス,121.28571428571429,3.0
2021,11,22,33400,レタス,132.0,3.0
2021,11,24,33400,レタス,134.6153846153846,3.0
2021,11,25,33400,レタス,128.57142857142858,3.0
2021,11,26,33400,レタス,119.42857142857143,3.0
2021,11,27,33400,レタス,118.64285714285714,3.0
2021,11,29,33400,レタス,121.07142857142857,3.0
2021,11,30,33400,レタス,121.64285714285714,3.0
2021,12,2,33400,レタス,128.28571428571428,3.0
2021,12,3,33400,レタス,129.92857142857142,3.0
2021,12,4,33400,レタス,131.85714285714286,3.0
2021,12,6,33400,レタス,130.78571428571428,3.0
2021,12,7,33400,レタス,134.21428571428572,3.0
2021,12,9,33400,レタス,138.0,3.0
2021,12,10,33400,レタス,145.42857142857142,3.0
2021,12,11,33400,レタス,139.85714285714286,3.0
2021,12,13,33400,レタス,158.14285714285714,3.0
2021,12,14,33400,レタス,167.92857142857142,3.0
2021,12,16,33400,レタス,175.57142857142858,3.0
2021,12,17,33400,レタス,177.42857142857142,3.0
2021,10,1,33600,パセリ,1832.0714285714287,3.0
2021,10,2,33600,パセリ,1785.923076923077,3.0
2021,10,4,33600,パセリ,1914.0714285714287,3.0
2021,10,5,33600,パセリ,1803.2142857142858,3.0
2021,10,7,33600,パセリ,1853.7857142857142,3.0
2021,10,8,33600,パセリ,1840.642857142857,3.0
2021,10,9,33600,パセリ,1814.2857142857142,3.0
2021,10,11,33600,パセリ,1841.7857142857142,3.0
2021,10,12,33600,パセリ,1822.642857142857,3.0
2021,10,14,33600,パセリ,1712.4285714285713,3.0
2021,10,15,33600,パセリ,1703.0,3.0
2021,10,16,33600,パセリ,1691.0,3.0
2021,10,18,33600,パセリ,1556.0714285714287,3.0
2021,10,19,33600,パセリ,1622.642857142857,3.0
2021,10,21,33600,パセリ,1625.357142857143,3.0
2021,10,22,33600,パセリ,1649.0714285714287,3.0
2021,10,23,33600,パセリ,1552.7142857142858,3.0
2021,10,25,33600,パセリ,1680.357142857143,3.0
2021,10,26,33600,パセリ,1649.0714285714287,3.0
2021,10,28,33600,パセリ,1797.2857142857142,3.0
2021,10,29,33600,パセリ,1724.7857142857142,3.0
2021,10,30,33600,パセリ,1764.857142857143,3.0
2021,11,1,33600,パセリ,1837.857142857143,3.0
2021,11,2,33600,パセリ,1825.142857142857,3.0
2021,11,4,33600,パセリ,1931.642857142857,3.0
2021,11,5,33600,パセリ,1935.5384615384614,3.0
2021,11,6,33600,パセリ,1980.2142857142858,3.0
2021,11,8,33600,パセリ,2142.0714285714284,3.0
2021,11,9,33600,パセリ,2215.9285714285716,3.0
2021,11,11,33600,パセリ,2146.6923076923076,3.0
2021,11,12,33600,パセリ,2187.714285714286,3.0
2021,11,13,33600,パセリ,2139.214285714286,3.0
2021,11,15,33600,パセリ,2149.5714285714284,3.0
2021,11,16,33600,パセリ,2198.5,3.0
2021,11,18,33600,パセリ,2189.9285714285716,3.0
2021,11,19,33600,パセリ,2231.5384615384614,3.0
2021,11,20,33600,パセリ,2152.4285714285716,3.0
2021,11,22,33600,パセリ,1985.357142857143,3.0
2021,11,24,33600,パセリ,1956.6923076923076,3.0
2021,11,25,33600,パセリ,1824.4285714285713,3.0
2021,11,26,33600,パセリ,1702.2142857142858,3.0
2021,11,27,33600,パセリ,1670.7142857142858,3.0
2021,11,29,33600,パセリ,1624.857142857143,3.0
2021,11,30,33600,パセリ,1640.2142857142858,3.0
2021,12,2,33600,パセリ,1617.7692307692307,3.0
2021,12,3,33600,パセリ,1521.2142857142858,3.0
2021,12,4,33600,パセリ,1595.7142857142858,3.0
2021,12,6,33600,パセリ,1585.9285714285713,3.0
2021,12,7,33600,パセリ,1734.7857142857142,3.0
2021,12,9,33600,パセリ,1576.142857142857,3.0
2021,12,10,33600,パセリ,1677.642857142857,3.0
2021,12,11,33600,パセリ,1687.7857142857142,3.0
2021,12,13,33600,パセリ,1810.5,3.0
2021,12,14,33600,パセリ,1983.4285714285713,3.0
2021,12,16,33600,パセリ,2082.285714285714,3.0
2021,12,17,33600,パセリ,2118.8571428571427,3.0
2021,10,1,34100,きゅうり,240.78571428571428,4.0
2021,10,2,34100,きゅうり,224.78571428571428,4.0
2021,10,4,34100,きゅうり,209.35714285714286,4.0
2021,10,5,34100,きゅうり,211.85714285714286,4.0
2021,10,7,34100,きゅうり,210.64285714285714,4.0
2021,10,8,34100,きゅうり,211.28571428571428,4.0
2021,10,9,34100,きゅうり,208.92857142857142,4.0
2021,10,11,34100,きゅうり,211.92857142857142,4.0
2021,10,12,34100,きゅうり,203.64285714285714,4.0
2021,10,14,34100,きゅうり,197.64285714285714,4.0
2021,10,15,34100,きゅうり,206.5,4.0
2021,10,16,34100,きゅうり,206.5,4.0
2021,10,18,34100,きゅうり,212.78571428571428,4.0
2021,10,19,34100,きゅうり,229.0,4.0
2021,10,21,34100,きゅうり,270.64285714285717,4.0
2021,10,22,34100,きゅうり,325.85714285714283,4.0
2021,10,23,34100,きゅうり,389.85714285714283,4.0
2021,10,25,34100,きゅうり,428.2142857142857,4.0
2021,10,26,34100,きゅうり,430.5,4.0
2021,10,28,34100,きゅうり,425.7857142857143,4.0
2021,10,29,34100,きゅうり,405.2142857142857,4.0
2021,10,30,34100,きゅうり,381.35714285714283,4.0
2021,11,1,34100,きゅうり,348.85714285714283,4.0
2021,11,2,34100,きゅうり,321.57142857142856,4.0
2021,11,4,34100,きゅうり,295.64285714285717,4.0
2021,11,5,34100,きゅうり,297.35714285714283,4.0
2021,11,6,34100,きゅうり,283.35714285714283,4.0
2021,11,8,34100,きゅうり,276.07142857142856,4.0
2021,11,9,34100,きゅうり,263.64285714285717,4.0
2021,11,11,34100,きゅうり,254.0,4.0
2021,11,12,34100,きゅうり,261.7857142857143,4.0
2021,11,13,34100,きゅうり,257.7142857142857,4.0
2021,11,15,34100,きゅうり,264.35714285714283,4.0
2021,11,16,34100,きゅうり,267.14285714285717,4.0
2021,11,18,34100,きゅうり,273.7142857142857,4.0
2021,11,19,34100,きゅうり,281.7857142857143,4.0
2021,11,20,34100,きゅうり,275.0,4.0
2021,11,22,34100,きゅうり,279.2857142857143,4.0
2021,11,24,34100,きゅうり,271.38461538461536,4.0
2021,11,25,34100,きゅうり,262.42857142857144,4.0
2021,11,26,34100,きゅうり,267.7142857142857,4.0
2021,11,27,34100,きゅうり,264.14285714285717,4.0
2021,11,29,34100,きゅうり,266.35714285714283,4.0
2021,11,30,34100,きゅうり,271.2857142857143,4.0
2021,12,2,34100,きゅうり,283.07142857142856,4.0
2021,12,3,34100,きゅうり,291.7142857142857,4.0
2021,12,4,34100,きゅうり,292.7857142857143,4.0
2021,12,6,34100,きゅうり,296.64285714285717,4.0
2021,12,7,34100,きゅうり,294.0,4.0
2021,12,9,34100,きゅうり,290.2142857142857,4.0
2021,12,10,34100,きゅうり,287.07142857142856,4.0
2021,12,11,34100,きゅうり,293.7142857142857,4.0
2021,12,13,34100,きゅうり,278.64285714285717,4.0
2021,12,14,34100,きゅうり,286.2142857142857,4.0
2021,12,16,34100,きゅうり,286.14285714285717,4.0
2021,12,17,34100,きゅうり,290.07142857142856,4.0
2021,10,1,34200,かぼちゃ,162.78571428571428,4.0
2021,10,2,34200,かぼちゃ,159.21428571428572,4.0
2021,10,4,34200,かぼちゃ,177.0,4.0
2021,10,5,34200,かぼちゃ,163.92857142857142,4.0
2021,10,7,34200,かぼちゃ,165.42857142857142,4.0
2021,10,8,34200,かぼちゃ,159.14285714285714,4.0
2021,10,9,34200,かぼちゃ,159.42857142857142,4.0
2021,10,11,34200,かぼちゃ,158.14285714285714,4.0
2021,10,12,34200,かぼちゃ,161.92857142857142,4.0
2021,10,14,34200,かぼちゃ,155.21428571428572,4.0
2021,10,15,34200,かぼちゃ,158.71428571428572,4.0
2021,10,16,34200,かぼちゃ,143.0,4.0
2021,10,18,34200,かぼちゃ,136.14285714285714,4.0
2021,10,19,34200,かぼちゃ,133.57142857142858,4.0
2021,10,21,34200,かぼちゃ,132.0,4.0
2021,10,22,34200,かぼちゃ,121.85714285714286,4.0
2021,10,23,34200,かぼちゃ,123.92857142857143,4.0
2021,10,25,34200,かぼちゃ,126.92857142857143,4.0
2021,10,26,34200,かぼちゃ,132.5,4.0
2021,10,28,34200,かぼちゃ,127.07142857142857,4.0
2021,10,29,34200,かぼちゃ,130.78571428571428,4.0
2021,10,30,34200,かぼちゃ,135.0,4.0
2021,11,1,34200,かぼちゃ,136.64285714285714,4.0
2021,11,2,34200,かぼちゃ,164.0,4.0
2021,11,4,34200,かぼちゃ,148.21428571428572,4.0
2021,11,5,34200,かぼちゃ,159.07142857142858,4.0
2021,11,6,34200,かぼちゃ,155.28571428571428,4.0
2021,11,8,34200,かぼちゃ,158.14285714285714,4.0
2021,11,9,34200,かぼちゃ,177.85714285714286,4.0
2021,11,11,34200,かぼちゃ,166.64285714285714,4.0
2021,11,12,34200,かぼちゃ,190.85714285714286,4.0
2021,11,13,34200,かぼちゃ,172.35714285714286,4.0
2021,11,15,34200,かぼちゃ,205.85714285714286,4.0
2021,11,16,34200,かぼちゃ,174.78571428571428,4.0
2021,11,18,34200,かぼちゃ,184.14285714285714,4.0
2021,11,19,34200,かぼちゃ,187.57142857142858,4.0
2021,11,20,34200,かぼちゃ,210.21428571428572,4.0
2021,11,22,34200,かぼちゃ,181.92857142857142,4.0
2021,11,24,34200,かぼちゃ,197.15384615384616,4.0
2021,11,25,34200,かぼちゃ,214.21428571428572,4.0
2021,11,26,34200,かぼちゃ,186.28571428571428,4.0
2021,11,27,34200,かぼちゃ,202.92857142857142,4.0
2021,11,29,34200,かぼちゃ,192.71428571428572,4.0
2021,11,30,34200,かぼちゃ,210.07142857142858,4.0
2021,12,2,34200,かぼちゃ,198.57142857142858,4.0
2021,12,3,34200,かぼちゃ,211.64285714285714,4.0
2021,12,4,34200,かぼちゃ,209.42857142857142,4.0
2021,12,6,34200,かぼちゃ,194.0,4.0
2021,12,7,34200,かぼちゃ,216.5,4.0
2021,12,9,34200,かぼちゃ,216.21428571428572,4.0
2021,12,10,34200,かぼちゃ,212.35714285714286,4.0
2021,12,11,34200,かぼちゃ,210.64285714285714,4.0
2021,12,13,34200,かぼちゃ,219.71428571428572,4.0
2021,12,14,34200,かぼちゃ,229.35714285714286,4.0
2021,12,16,34200,かぼちゃ,234.42857142857142,4.0
2021,12,17,34200,かぼちゃ,212.71428571428572,4.0
2021,10,1,34300,なす,304.2142857142857,2.0
2021,10,2,34300,なす,294.57142857142856,2.0
2021,10,4,34300,なす,282.35714285714283,2.0
2021,10,5,34300,なす,257.64285714285717,2.0
